what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539078592627
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539078659597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539078660474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539078671290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539078674519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539078683652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539078685059
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539078954886
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539079003006
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539079034882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539079035091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539079047825
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1539079090719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539079128826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539079128979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539079129092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539079130819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539079135476
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539079843196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539079946176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539079959003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539079964704
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539080052008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539080142945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539080641074
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539080643112
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539080644676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539080666778
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539080778669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539080803018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539080819004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539080862746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539082862109
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539082866993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539082870966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539082956641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539082961081
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539082969756
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539082974919
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539082974981
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539082975022
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539082981697
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539082982859
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539082982878
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539082989325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539082995034
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539082995039
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539082995042
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539082995044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539082995050
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539082995054
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539082995056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539082995060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539082995064
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539082995066
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539082995068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083046637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083046776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083061529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083069276
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539083076983
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539083139419
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083146640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083152358
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083225993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083229357
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083256054
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083345601
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539083347952
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539083348092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083358652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083400312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083402587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083436444
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539083437913
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539083438102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083444775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083666874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083669892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083674719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083682783
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083686758
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083689174
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083698120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083701395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539083704292
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539083739853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539084410392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539084420266
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539084422302
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539084423898
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539084425914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539084496180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539084505658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539085185068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539085187696
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539085189999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539085191402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539085480027
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539085482582
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539085485973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539085505760
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539085505921
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539085511375
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539085522050
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539085526136
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539085527700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539085590906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539085590909
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539085590911
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539085591797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539085630274
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539085773476
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539086435207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539086435210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539086498472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539086537711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539086658475
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539086669628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539086670260
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539086670828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539086740423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539086747919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539086749964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539086750122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539086755851
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539086815533
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539086817503
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539086819909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539086823533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539086823637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539086825121
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539086836717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539086845105
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539087001001
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539087002614
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539087002894
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539087004744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539087006139
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539087024184
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1539087041077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539087049511
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1539087057718
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1539087057815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539087063520
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1539087063530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539087085096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539087098787
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539087110910
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539087111019
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539087115491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539087120705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539087128080
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1539087129098
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539087130033
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539087137462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539087161512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539087163181
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539087180595
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539087187056
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1539087290214
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539087312204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539087321691
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539087326597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539087328804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539087330523
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1539087335354
