what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1539237248851
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1539237248998
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539237249252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539237249336
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539237249336
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539237258085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539237263769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539237803961
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539237806563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539237806700
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539237820500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539237824258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539237848297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539237850203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539237866257
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539237916816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539237935734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539237938704
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539237940225
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238073443
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238113450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238135111
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539238136112
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238178160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238179197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238200557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238315952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238361614
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238403839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238507659
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238549025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238564387
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238602591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539238606169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238615601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238646888
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539238657783
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539238671919
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539238672020
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539238672198
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539238677098
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539238679752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239147212
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239161160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239166786
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239189567
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239195575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239229924
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239252996
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239295508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239295724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239295892
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239296040
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239296471
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239296708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239376221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239381618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239423304
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239429154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239508636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239520529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239524628
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239535112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239548994
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1539239550063
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539239550125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539239550979
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239584411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239585158
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239585173
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239585189
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239585227
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239585258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239585289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239585311
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239585342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239585510
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586211
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586242
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586273
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586358
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586389
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586443
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586474
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586543
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586558
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586627
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239586928
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239587143
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239587328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239587544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239587728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239587913
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239588113
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239592889
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239593105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239593327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239593558
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239593727
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239593923
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239594106
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239597759
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239598845
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239599936
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239602210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539239616288
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239629190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239629343
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239629509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239631222
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539239654536
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1539239655240
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539239656573
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539239657290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239659148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239822347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239833316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239835062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539239838096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240036006
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539240036991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240051256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240051418
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1539240067938
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240081105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240081305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240081468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240081621
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240081837
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240085483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240085652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240085805
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240085983
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240086667
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240130885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240184796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240184949
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240208371
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240208571
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240208727
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240208892
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240209227
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240209592
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240215777
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240215930
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240216100
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240216447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240216600
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240217333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539240279546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240285877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240286009
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240290046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240290146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240294091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240294245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240302110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240302263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240306824
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240306961
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539240310607
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1539240311757
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1539240311962
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1539240311978
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1539240312125
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1539240312209
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240313173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240313206
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240313475
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240316495
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1539240317096
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1539240317259
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1539240319873
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539240321341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539240322221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240372892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240403026
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1539240407038
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539240408254
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1539240408924
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539240410523
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1539240411039
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539240412640
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1539240412903
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1539240412972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240416985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240544513
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240616316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240650708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539240764349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539240883017
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539241107158
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1539241108375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1539241109122
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241121668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539241124599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539241126185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539241127107
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539241127739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241167384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241178239
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241185306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241190552
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241196385
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241199225
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241216482
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241227099
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241227384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241227815
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241228031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241228216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241228400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241228584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241228769
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241228931
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241229116
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241229316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241234285
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241234516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241234700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241234900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241235068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241235247
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241235447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241235684
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241235884
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241246986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539241264213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1539241264351
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539241271714
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1539241315213
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241339896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241340265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241340596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241340980
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241341243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241341527
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241342080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241342464
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241350151
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241357024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241357224
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241357378
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241357494
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241357747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1539241357978
